"QueryID"	"SubjectID"	"PercIdentity"	"AlignmentLength"	"Mismatches"	"GapOpens"	"QueryStart"	"QueryEnd"	"SubjectStart"	"SubjectEnd"	"Evalue"	"BitScore"
"Sample:N1,Pos:40164"	"WP_113886670.1"	81.481	27	5	0	2	82	1325	1351	4.11e-10	42.7
"Sample:N1,Pos:40164"	"WP_113886670.1"	87.5	16	2	0	87	134	1348	1363	4.11e-10	32
"Sample:N1,Pos:40164"	"WP_113886670.1"	88.889	27	3	0	2	82	1433	1459	6.79e-10	46.2
"Sample:N1,Pos:40164"	"WP_113886670.1"	85.714	14	2	0	87	128	1456	1469	6.79e-10	27.7
"Sample:N1,Pos:40164"	"WP_113886670.1"	81.481	27	5	0	2	82	1343	1369	1.69e-09	43.1
"Sample:N1,Pos:40164"	"WP_113886670.1"	81.25	16	3	0	87	134	1378	1393	1.69e-09	29.3
"Sample:N1,Pos:40164"	"WP_113886670.1"	88.889	27	3	0	2	82	1439	1465	5.27e-09	46.2
"Sample:N1,Pos:40164"	"WP_113886670.1"	85.185	27	4	0	2	82	1427	1453	1.81e-08	44.7
"Sample:N1,Pos:40164"	"WP_113886670.1"	81.481	27	5	0	2	82	1373	1399	7.09e-08	43.1
"Sample:N1,Pos:40164"	"WP_113886670.1"	81.481	27	5	0	2	82	1379	1405	7.09e-08	43.1
"Sample:N1,Pos:40164"	"WP_113886670.1"	88	25	3	0	2	76	1445	1469	8.47e-08	42.7
"Sample:N1,Pos:40164"	"WP_113886670.1"	93.75	16	1	0	87	134	1336	1351	4.58e-06	33.1
"Sample:N1,Pos:40164"	"WP_113886670.1"	66.667	21	7	0	20	82	1319	1339	4.58e-06	27.3
"Sample:N1,Pos:40164"	"WP_113886670.1"	87.5	16	2	0	87	134	1330	1345	0.000843	31.6
"Sample:N1,Pos:40164"	"WP_113886670.1"	87.5	16	2	0	87	134	1342	1357	0.000843	31.6
"Sample:N1,Pos:40164"	"WP_113886670.1"	87.5	16	2	0	87	134	1360	1375	0.000843	31.6
"Sample:N1,Pos:40164"	"WP_113886670.1"	86.667	15	2	0	90	134	1325	1339	0.005	29.3
"Sample:N1,Pos:40164"	"WP_113886670.1"	81.25	16	3	0	87	134	1384	1399	0.006	29.3
"Sample:N1,Pos:40164"	"WP_113886670.1"	81.25	16	3	0	87	134	1372	1387	0.007	28.9
"Sample:N1,Pos:40164"	"WP_113886670.1"	41.026	39	23	0	2	118	1457	1495	0.05	26.6
"Sample:N1,Pos:40164"	"WP_086874545.1"	95.455	22	1	0	135	200	18	39	4.43e-10	49.3
"Sample:N1,Pos:40164"	"WP_004898281.1"	40	20	12	0	88	147	25	44	1.7	22.3
"Sample:N1,Pos:40164"	"WP_113886592.1"	80	10	2	0	82	53	91	100	4	21.2
"Sample:N1,Pos:40164"	"WP_086874714.1"	21.622	37	29	0	200	90	289	325	5.7	20.8
"Sample:N1,Pos:40164"	"WP_113886625.1"	34.211	38	21	1	26	139	518	551	6.1	20.8
"Sample:N1,Pos:40164"	"WP_023599365.1"	55.556	9	4	0	96	122	217	225	6.8	20.8
"Sample:N1,Pos:40164"	"WP_086875124.1"	38.889	18	11	0	144	197	138	155	6.8	20.8
"Sample:N1,Pos:40164"	"WP_011161820.1"	26.316	19	14	0	132	188	312	330	9.7	20
"Sample:N1,Pos:40170"	"WP_086874545.1"	95.833	24	1	0	129	200	18	41	1.27e-11	53.5
"Sample:N1,Pos:40170"	"WP_113886670.1"	96	25	1	0	2	76	1393	1417	1.75e-11	46.2
"Sample:N1,Pos:40170"	"WP_113886670.1"	96	25	1	0	2	76	1423	1447	1.75e-11	46.2
"Sample:N1,Pos:40170"	"WP_113886670.1"	93.75	16	1	0	81	128	1420	1435	1.75e-11	33.1
"Sample:N1,Pos:40170"	"WP_113886670.1"	93.75	16	1	0	81	128	1450	1465	1.75e-11	33.1
"Sample:N1,Pos:40170"	"WP_113886670.1"	92	25	2	0	2	76	1339	1363	4.59e-11	44.7
"Sample:N1,Pos:40170"	"WP_113886670.1"	92	25	2	0	2	76	1351	1375	4.59e-11	44.7
"Sample:N1,Pos:40170"	"WP_113886670.1"	93.75	16	1	0	81	128	1366	1381	4.59e-11	33.1
"Sample:N1,Pos:40170"	"WP_113886670.1"	93.75	16	1	0	81	128	1390	1405	4.59e-11	33.1
"Sample:N1,Pos:40170"	"WP_113886670.1"	88	25	3	0	2	76	1333	1357	1.25e-10	43.1
"Sample:N1,Pos:40170"	"WP_113886670.1"	88	25	3	0	2	76	1357	1381	1.25e-10	43.1
"Sample:N1,Pos:40170"	"WP_113886670.1"	88	25	3	0	2	76	1387	1411	1.25e-10	43.1
"Sample:N1,Pos:40170"	"WP_113886670.1"	93.75	16	1	0	81	128	1354	1369	1.25e-10	33.1
"Sample:N1,Pos:40170"	"WP_113886670.1"	93.75	16	1	0	81	128	1408	1423	1.25e-10	33.1
"Sample:N1,Pos:40170"	"WP_113886670.1"	93.75	16	1	0	81	128	1438	1453	1.25e-10	33.1
"Sample:N1,Pos:40170"	"WP_113886670.1"	88	25	3	0	2	76	1405	1429	1.55e-10	43.1
"Sample:N1,Pos:40170"	"WP_113886670.1"	93.75	16	1	0	81	128	1426	1441	1.55e-10	32.7
"Sample:N1,Pos:40170"	"WP_113886670.1"	88	25	3	0	2	76	1369	1393	1.92e-10	42.7
"Sample:N1,Pos:40170"	"WP_113886670.1"	93.75	16	1	0	81	128	1396	1411	1.92e-10	32.7
"Sample:N1,Pos:40170"	"WP_113886670.1"	88	25	3	0	2	76	1411	1435	3.53e-10	43.1
"Sample:N1,Pos:40170"	"WP_113886670.1"	87.5	16	2	0	81	128	1432	1447	3.53e-10	31.6
"Sample:N1,Pos:40170"	"WP_113886670.1"	84	25	4	0	2	76	1399	1423	9.61e-10	41.6
"Sample:N1,Pos:40170"	"WP_113886670.1"	87.5	16	2	0	81	128	1444	1459	9.61e-10	31.6
"Sample:N1,Pos:40170"	"WP_113886670.1"	84	25	4	0	2	76	1327	1351	9.69e-10	41.2
"Sample:N1,Pos:40170"	"WP_113886670.1"	87.5	16	2	0	81	128	1348	1363	9.69e-10	32
"Sample:N1,Pos:40170"	"WP_113886670.1"	84	25	4	0	2	76	1363	1387	1.2e-09	41.2
"Sample:N1,Pos:40170"	"WP_113886670.1"	87.5	16	2	0	81	128	1402	1417	1.2e-09	31.6
"Sample:N1,Pos:40170"	"WP_113886670.1"	80	25	5	0	2	76	1375	1399	3.13e-09	40
"Sample:N1,Pos:40170"	"WP_113886670.1"	87.5	16	2	0	81	128	1414	1429	3.13e-09	31.6
"Sample:N1,Pos:40170"	"WP_113886670.1"	88	25	3	0	2	76	1435	1459	5.24e-09	43.1
"Sample:N1,Pos:40170"	"WP_113886670.1"	85.714	14	2	0	81	122	1456	1469	5.24e-09	27.7
"Sample:N1,Pos:40170"	"WP_113886670.1"	95	20	1	0	17	76	1326	1345	1.15e-08	38.1
"Sample:N1,Pos:40170"	"WP_113886670.1"	87.5	16	2	0	81	128	1342	1357	1.15e-08	31.6
"Sample:N1,Pos:40170"	"WP_113886670.1"	80	25	5	0	2	76	1345	1369	1.22e-08	40.4
"Sample:N1,Pos:40170"	"WP_113886670.1"	81.25	16	3	0	81	128	1378	1393	1.22e-08	29.3
"Sample:N1,Pos:40170"	"WP_113886670.1"	88	25	3	0	2	76	1441	1465	6.56e-08	43.1
"Sample:N1,Pos:40170"	"WP_113886670.1"	84	25	4	0	2	76	1417	1441	2.22e-07	41.6
"Sample:N1,Pos:40170"	"WP_113886670.1"	84	25	4	0	2	76	1429	1453	2.22e-07	41.6
"Sample:N1,Pos:40170"	"WP_113886670.1"	80	25	5	0	2	76	1381	1405	9.31e-07	40
"Sample:N1,Pos:40170"	"WP_113886670.1"	86.957	23	3	0	2	70	1447	1469	1.08e-06	39.7
"Sample:N1,Pos:40170"	"WP_113886670.1"	93.75	16	1	0	81	128	1336	1351	3.97e-06	33.1
"Sample:N1,Pos:40170"	"WP_113886670.1"	66.667	21	7	0	14	76	1319	1339	3.97e-06	27.7
"Sample:N1,Pos:40170"	"WP_113886670.1"	87.5	16	2	0	81	128	1330	1345	0.000787	31.6
"Sample:N1,Pos:40170"	"WP_113886670.1"	87.5	16	2	0	81	128	1360	1375	0.000787	31.6
"Sample:N1,Pos:40170"	"WP_113886670.1"	86.667	15	2	0	84	128	1325	1339	0.005	29.6
"Sample:N1,Pos:40170"	"WP_113886670.1"	81.25	16	3	0	81	128	1384	1399	0.005	29.3
"Sample:N1,Pos:40170"	"WP_113886670.1"	81.25	16	3	0	81	128	1372	1387	0.007	28.9
"Sample:N1,Pos:40170"	"WP_113886670.1"	37.838	37	23	0	2	112	1459	1495	0.73	23.5
"Sample:N1,Pos:40170"	"WP_004898281.1"	40	20	12	0	82	141	25	44	1.6	22.3
"Sample:N1,Pos:40170"	"WP_113886592.1"	80	10	2	0	76	47	91	100	4	21.2
"Sample:N1,Pos:40170"	"WP_086874714.1"	21.053	38	30	0	197	84	288	325	4.9	21.2
"Sample:N1,Pos:40170"	"WP_023599365.1"	55.556	9	4	0	90	116	217	225	6.8	20.8
"Sample:N1,Pos:40170"	"WP_086875124.1"	38.889	18	11	0	138	191	138	155	7.1	20.8
"Sample:N1,Pos:40170"	"WP_113886625.1"	34.211	38	21	1	20	133	518	551	7.4	20.4
"Sample:N1,Pos:40170"	"WP_011161820.1"	26.316	19	14	0	126	182	312	330	8.9	20.4
"Sample:N1,Pos:40173"	"WP_086874545.1"	96	25	1	0	126	200	18	42	1.58e-12	56.2
"Sample:N1,Pos:40173"	"WP_113886670.1"	95.833	24	1	0	2	73	1394	1417	6.99e-11	44.7
"Sample:N1,Pos:40173"	"WP_113886670.1"	95.833	24	1	0	2	73	1424	1447	6.99e-11	44.7
"Sample:N1,Pos:40173"	"WP_113886670.1"	93.75	16	1	0	78	125	1420	1435	6.99e-11	32.7
"Sample:N1,Pos:40173"	"WP_113886670.1"	93.75	16	1	0	78	125	1450	1465	6.99e-11	32.7
"Sample:N1,Pos:40173"	"WP_113886670.1"	91.667	24	2	0	2	73	1340	1363	1.83e-10	43.1
"Sample:N1,Pos:40173"	"WP_113886670.1"	91.667	24	2	0	2	73	1352	1375	1.83e-10	43.1
"Sample:N1,Pos:40173"	"WP_113886670.1"	93.75	16	1	0	78	125	1366	1381	1.83e-10	32.7
"Sample:N1,Pos:40173"	"WP_113886670.1"	93.75	16	1	0	78	125	1390	1405	1.83e-10	32.7
"Sample:N1,Pos:40173"	"WP_113886670.1"	87.5	24	3	0	2	73	1334	1357	5e-10	41.6
"Sample:N1,Pos:40173"	"WP_113886670.1"	87.5	24	3	0	2	73	1358	1381	5e-10	41.6
"Sample:N1,Pos:40173"	"WP_113886670.1"	87.5	24	3	0	2	73	1388	1411	5e-10	41.6
"Sample:N1,Pos:40173"	"WP_113886670.1"	93.75	16	1	0	78	125	1354	1369	5e-10	32.7
"Sample:N1,Pos:40173"	"WP_113886670.1"	93.75	16	1	0	78	125	1408	1423	5e-10	32.7
"Sample:N1,Pos:40173"	"WP_113886670.1"	93.75	16	1	0	78	125	1438	1453	5e-10	32.7
"Sample:N1,Pos:40173"	"WP_113886670.1"	87.5	24	3	0	2	73	1406	1429	6.21e-10	41.6
"Sample:N1,Pos:40173"	"WP_113886670.1"	93.75	16	1	0	78	125	1426	1441	6.21e-10	32.3
"Sample:N1,Pos:40173"	"WP_113886670.1"	87.5	24	3	0	2	73	1370	1393	7.61e-10	41.2
"Sample:N1,Pos:40173"	"WP_113886670.1"	93.75	16	1	0	78	125	1396	1411	7.61e-10	32.3
"Sample:N1,Pos:40173"	"WP_113886670.1"	87.5	24	3	0	2	73	1412	1435	1.43e-09	41.6
"Sample:N1,Pos:40173"	"WP_113886670.1"	87.5	16	2	0	78	125	1432	1447	1.43e-09	31.2
"Sample:N1,Pos:40173"	"WP_113886670.1"	83.333	24	4	0	2	73	1400	1423	3.89e-09	40
"Sample:N1,Pos:40173"	"WP_113886670.1"	87.5	16	2	0	78	125	1444	1459	3.89e-09	31.2
"Sample:N1,Pos:40173"	"WP_113886670.1"	83.333	24	4	0	2	73	1328	1351	3.89e-09	39.7
"Sample:N1,Pos:40173"	"WP_113886670.1"	87.5	16	2	0	78	125	1348	1363	3.89e-09	31.6
"Sample:N1,Pos:40173"	"WP_113886670.1"	83.333	24	4	0	2	73	1364	1387	4.76e-09	39.7
"Sample:N1,Pos:40173"	"WP_113886670.1"	87.5	16	2	0	78	125	1402	1417	4.76e-09	31.2
"Sample:N1,Pos:40173"	"WP_113886670.1"	79.167	24	5	0	2	73	1376	1399	1.24e-08	38.5
"Sample:N1,Pos:40173"	"WP_113886670.1"	87.5	16	2	0	78	125	1414	1429	1.24e-08	31.2
"Sample:N1,Pos:40173"	"WP_113886670.1"	95	20	1	0	14	73	1326	1345	1.58e-08	38.1
"Sample:N1,Pos:40173"	"WP_113886670.1"	87.5	16	2	0	78	125	1342	1357	1.58e-08	31.2
"Sample:N1,Pos:40173"	"WP_113886670.1"	87.5	24	3	0	2	73	1436	1459	1.98e-08	41.6
"Sample:N1,Pos:40173"	"WP_113886670.1"	85.714	14	2	0	78	119	1456	1469	1.98e-08	27.3
"Sample:N1,Pos:40173"	"WP_113886670.1"	79.167	24	5	0	2	73	1346	1369	4.36e-08	38.5
"Sample:N1,Pos:40173"	"WP_113886670.1"	81.25	16	3	0	78	125	1378	1393	4.36e-08	28.9
"Sample:N1,Pos:40173"	"WP_113886670.1"	87.5	24	3	0	2	73	1442	1465	2.45e-07	41.6
"Sample:N1,Pos:40173"	"WP_113886670.1"	83.333	24	4	0	2	73	1418	1441	8.27e-07	40
"Sample:N1,Pos:40173"	"WP_113886670.1"	83.333	24	4	0	2	73	1430	1453	8.27e-07	40
"Sample:N1,Pos:40173"	"WP_113886670.1"	79.167	24	5	0	2	73	1382	1405	3.41e-06	38.5
"Sample:N1,Pos:40173"	"WP_113886670.1"	86.364	22	3	0	2	67	1448	1469	4.15e-06	38.1
"Sample:N1,Pos:40173"	"WP_113886670.1"	93.75	16	1	0	78	125	1336	1351	4.69e-06	32.7
"Sample:N1,Pos:40173"	"WP_113886670.1"	66.667	21	7	0	11	73	1319	1339	4.69e-06	27.7
"Sample:N1,Pos:40173"	"WP_113886670.1"	87.5	16	2	0	78	125	1330	1345	0.001	31.2
"Sample:N1,Pos:40173"	"WP_113886670.1"	87.5	16	2	0	78	125	1360	1375	0.001	31.2
"Sample:N1,Pos:40173"	"WP_113886670.1"	81.25	16	3	0	78	125	1384	1399	0.007	28.9
"Sample:N1,Pos:40173"	"WP_113886670.1"	86.667	15	2	0	81	125	1325	1339	0.007	28.9
"Sample:N1,Pos:40173"	"WP_113886670.1"	81.25	16	3	0	78	125	1372	1387	0.009	28.9
"Sample:N1,Pos:40173"	"WP_113886670.1"	36.111	36	23	0	2	109	1460	1495	3.2	21.6
"Sample:N1,Pos:40173"	"WP_004898281.1"	40	20	12	0	79	138	25	44	1.5	22.3
"Sample:N1,Pos:40173"	"WP_086874714.1"	21.053	38	30	0	194	81	288	325	3.9	21.2
"Sample:N1,Pos:40173"	"WP_003647012.1"	63.636	11	4	0	58	26	7	17	6.2	20.8
"Sample:N1,Pos:40173"	"WP_023599365.1"	55.556	9	4	0	87	113	217	225	6.8	20.8
"Sample:N1,Pos:40173"	"WP_113886592.1"	80	10	2	0	73	44	91	100	6.8	20.8
"Sample:N1,Pos:40173"	"WP_086875124.1"	38.889	18	11	0	135	188	138	155	6.8	20.8
"Sample:N1,Pos:40173"	"WP_113886625.1"	34.211	38	21	1	17	130	518	551	7.1	20.8
"Sample:N1,Pos:40173"	"WP_011161820.1"	26.316	19	14	0	123	179	312	330	7.2	20.4
"Sample:N1,Pos:40173"	"WP_014567312.1"	70	10	3	0	200	171	150	159	7.9	20.4
"Sample:N1,Pos:40176"	"WP_086874545.1"	96.154	26	1	0	123	200	18	43	4.27e-13	57.8
"Sample:N1,Pos:40176"	"WP_113886670.1"	95.652	23	1	0	2	70	1395	1417	3.23e-10	42.4
"Sample:N1,Pos:40176"	"WP_113886670.1"	95.652	23	1	0	2	70	1425	1447	3.23e-10	42.4
"Sample:N1,Pos:40176"	"WP_113886670.1"	93.75	16	1	0	75	122	1420	1435	3.23e-10	32.7
"Sample:N1,Pos:40176"	"WP_113886670.1"	93.75	16	1	0	75	122	1450	1465	3.23e-10	32.7
"Sample:N1,Pos:40176"	"WP_113886670.1"	91.304	23	2	0	2	70	1335	1357	7.79e-10	40.8
"Sample:N1,Pos:40176"	"WP_113886670.1"	91.304	23	2	0	2	70	1341	1363	7.79e-10	40.8
"Sample:N1,Pos:40176"	"WP_113886670.1"	91.304	23	2	0	2	70	1353	1375	7.79e-10	40.8
"Sample:N1,Pos:40176"	"WP_113886670.1"	91.304	23	2	0	2	70	1407	1429	7.79e-10	40.8
"Sample:N1,Pos:40176"	"WP_113886670.1"	93.75	16	1	0	75	122	1354	1369	7.79e-10	32.7
"Sample:N1,Pos:40176"	"WP_113886670.1"	93.75	16	1	0	75	122	1366	1381	7.79e-10	32.7
"Sample:N1,Pos:40176"	"WP_113886670.1"	93.75	16	1	0	75	122	1390	1405	7.79e-10	32.7
"Sample:N1,Pos:40176"	"WP_113886670.1"	93.75	16	1	0	75	122	1438	1453	7.79e-10	32.7
"Sample:N1,Pos:40176"	"WP_113886670.1"	86.957	23	3	0	2	70	1359	1381	2.3e-09	39.3
"Sample:N1,Pos:40176"	"WP_113886670.1"	93.75	16	1	0	75	122	1408	1423	2.3e-09	32.7
"Sample:N1,Pos:40176"	"WP_113886670.1"	86.957	23	3	0	2	70	1389	1411	2.84e-09	39.3
"Sample:N1,Pos:40176"	"WP_113886670.1"	93.75	16	1	0	75	122	1426	1441	2.84e-09	32.3
"Sample:N1,Pos:40176"	"WP_113886670.1"	86.957	23	3	0	2	70	1365	1387	3.15e-09	39.3
"Sample:N1,Pos:40176"	"WP_113886670.1"	93.75	16	1	0	75	122	1396	1411	3.15e-09	32.3
"Sample:N1,Pos:40176"	"WP_113886670.1"	86.957	23	3	0	2	70	1329	1351	5.32e-09	39.3
"Sample:N1,Pos:40176"	"WP_113886670.1"	87.5	16	2	0	75	122	1348	1363	5.32e-09	31.6
"Sample:N1,Pos:40176"	"WP_113886670.1"	86.957	23	3	0	2	70	1401	1423	6.57e-09	39.3
"Sample:N1,Pos:40176"	"WP_113886670.1"	86.957	23	3	0	2	70	1413	1435	6.57e-09	39.3
"Sample:N1,Pos:40176"	"WP_113886670.1"	87.5	16	2	0	75	122	1432	1447	6.57e-09	31.2
"Sample:N1,Pos:40176"	"WP_113886670.1"	87.5	16	2	0	75	122	1444	1459	6.57e-09	31.2
"Sample:N1,Pos:40176"	"WP_113886670.1"	86.957	23	3	0	2	70	1371	1393	7.29e-09	39.3
"Sample:N1,Pos:40176"	"WP_113886670.1"	87.5	16	2	0	75	122	1402	1417	7.29e-09	31.2
"Sample:N1,Pos:40176"	"WP_113886670.1"	82.609	23	4	0	2	70	1377	1399	1.75e-08	37.7
"Sample:N1,Pos:40176"	"WP_113886670.1"	87.5	16	2	0	75	122	1414	1429	1.75e-08	31.2
"Sample:N1,Pos:40176"	"WP_113886670.1"	95	20	1	0	11	70	1326	1345	1.81e-08	37.7
"Sample:N1,Pos:40176"	"WP_113886670.1"	87.5	16	2	0	75	122	1342	1357	1.81e-08	31.2
"Sample:N1,Pos:40176"	"WP_113886670.1"	91.304	23	2	0	2	70	1437	1459	3.13e-08	40.8
"Sample:N1,Pos:40176"	"WP_113886670.1"	85.714	14	2	0	75	116	1456	1469	3.13e-08	27.3
"Sample:N1,Pos:40176"	"WP_113886670.1"	82.609	23	4	0	2	70	1347	1369	6.94e-08	38.1
"Sample:N1,Pos:40176"	"WP_113886670.1"	81.25	16	3	0	75	122	1378	1393	6.94e-08	28.9
"Sample:N1,Pos:40176"	"WP_113886670.1"	86.957	23	3	0	2	70	1419	1441	1.48e-06	39.3
"Sample:N1,Pos:40176"	"WP_113886670.1"	86.957	23	3	0	2	70	1431	1453	1.48e-06	39.3
"Sample:N1,Pos:40176"	"WP_113886670.1"	86.957	23	3	0	2	70	1443	1465	1.48e-06	39.3
"Sample:N1,Pos:40176"	"WP_113886670.1"	93.75	16	1	0	75	122	1336	1351	5.87e-06	32.7
"Sample:N1,Pos:40176"	"WP_113886670.1"	66.667	21	7	0	8	70	1319	1339	5.87e-06	27.7
"Sample:N1,Pos:40176"	"WP_113886670.1"	90.476	21	2	0	2	64	1449	1469	6.53e-06	37.4
"Sample:N1,Pos:40176"	"WP_113886670.1"	78.261	23	5	0	2	70	1383	1405	1.84e-05	36.2
"Sample:N1,Pos:40176"	"WP_113886670.1"	87.5	16	2	0	75	122	1330	1345	0.001	31.2
"Sample:N1,Pos:40176"	"WP_113886670.1"	87.5	16	2	0	75	122	1360	1375	0.001	31.2
"Sample:N1,Pos:40176"	"WP_113886670.1"	86.667	15	2	0	78	122	1325	1339	0.008	28.9
"Sample:N1,Pos:40176"	"WP_113886670.1"	81.25	16	3	0	75	122	1384	1399	0.008	28.9
"Sample:N1,Pos:40176"	"WP_113886670.1"	81.25	16	3	0	75	122	1372	1387	0.01	28.5
"Sample:N1,Pos:40176"	"WP_113886670.1"	37.143	35	22	0	2	106	1461	1495	3.8	21.6
"Sample:N1,Pos:40176"	"WP_014567312.1"	72.727	11	3	0	200	168	149	159	0.96	23.1
"Sample:N1,Pos:40176"	"WP_004898281.1"	40	20	12	0	76	135	25	44	1.4	22.7
"Sample:N1,Pos:40176"	"WP_004895097.1"	32.353	34	22	1	102	200	57	90	2.7	21.6
"Sample:N1,Pos:40176"	"WP_086874714.1"	21.053	38	30	0	191	78	288	325	4.9	21.2
"Sample:N1,Pos:40176"	"WP_003647012.1"	63.636	11	4	0	55	23	7	17	6.2	20.8
"Sample:N1,Pos:40176"	"WP_023599365.1"	55.556	9	4	0	84	110	217	225	6.8	20.8
"Sample:N1,Pos:40176"	"WP_113886592.1"	80	10	2	0	70	41	91	100	6.9	20.4
"Sample:N1,Pos:40176"	"WP_113886625.1"	34.211	38	21	1	14	127	518	551	6.9	20.8
"Sample:N1,Pos:40176"	"WP_086875124.1"	38.889	18	11	0	132	185	138	155	7.1	20.8
"Sample:N1,Pos:40176"	"WP_011161820.1"	26.316	19	14	0	120	176	312	330	7.2	20.4
"Sample:N1,Pos:40231"	"WP_086874545.1"	97.727	44	1	0	68	199	18	61	1.39e-27	96.7
"Sample:N1,Pos:40231"	"WP_113886670.1"	94.118	17	1	0	17	67	1335	1351	2.47e-05	35.8
"Sample:N1,Pos:40231"	"WP_113886670.1"	94.118	17	1	0	17	67	1353	1369	2.47e-05	35.8
"Sample:N1,Pos:40231"	"WP_113886670.1"	94.118	17	1	0	17	67	1365	1381	2.47e-05	35.8
"Sample:N1,Pos:40231"	"WP_113886670.1"	94.118	17	1	0	17	67	1389	1405	2.47e-05	35.8
"Sample:N1,Pos:40231"	"WP_113886670.1"	94.118	17	1	0	17	67	1407	1423	2.47e-05	35.8
"Sample:N1,Pos:40231"	"WP_113886670.1"	94.118	17	1	0	17	67	1419	1435	2.47e-05	35.8
"Sample:N1,Pos:40231"	"WP_113886670.1"	94.118	17	1	0	17	67	1437	1453	2.47e-05	35.8
"Sample:N1,Pos:40231"	"WP_113886670.1"	94.118	17	1	0	17	67	1449	1465	2.47e-05	35.8
"Sample:N1,Pos:40231"	"WP_113886670.1"	94.118	17	1	0	17	67	1395	1411	3.03e-05	35.8
"Sample:N1,Pos:40231"	"WP_113886670.1"	94.118	17	1	0	17	67	1425	1441	3.03e-05	35.8
"Sample:N1,Pos:40231"	"WP_113886670.1"	88.235	17	2	0	17	67	1347	1363	7.01e-05	34.7
"Sample:N1,Pos:40231"	"WP_113886670.1"	88.235	17	2	0	17	67	1329	1345	8.63e-05	34.3
"Sample:N1,Pos:40231"	"WP_113886670.1"	88.235	17	2	0	17	67	1341	1357	8.63e-05	34.3
"Sample:N1,Pos:40231"	"WP_113886670.1"	88.235	17	2	0	17	67	1359	1375	8.63e-05	34.3
"Sample:N1,Pos:40231"	"WP_113886670.1"	88.235	17	2	0	17	67	1401	1417	8.63e-05	34.3
"Sample:N1,Pos:40231"	"WP_113886670.1"	88.235	17	2	0	17	67	1413	1429	8.63e-05	34.3
"Sample:N1,Pos:40231"	"WP_113886670.1"	88.235	17	2	0	17	67	1431	1447	8.63e-05	34.3
"Sample:N1,Pos:40231"	"WP_113886670.1"	88.235	17	2	0	17	67	1443	1459	8.63e-05	34.3
"Sample:N1,Pos:40231"	"WP_113886670.1"	82.353	17	3	0	17	67	1377	1393	0.000603	32
"Sample:N1,Pos:40231"	"WP_113886670.1"	82.353	17	3	0	17	67	1383	1399	0.000603	32
"Sample:N1,Pos:40231"	"WP_113886670.1"	82.353	17	3	0	17	67	1371	1387	0.000742	31.6
"Sample:N1,Pos:40231"	"WP_113886670.1"	38	50	29	2	17	160	1455	1504	0.001	31.2
"Sample:N1,Pos:40231"	"WP_113886670.1"	86.667	15	2	0	23	67	1325	1339	0.003	30
"Sample:N1,Pos:40231"	"WP_113886670.1"	61.538	13	5	0	29	67	1321	1333	8.9	20.4
"Sample:N1,Pos:40231"	"WP_086874714.1"	22.449	49	37	1	166	23	277	325	0.78	23.1
"Sample:N1,Pos:40231"	"WP_004895097.1"	31.429	35	23	1	47	148	57	91	0.92	23.1
"Sample:N1,Pos:40231"	"WP_014567312.1"	72.727	11	3	0	145	113	149	159	0.96	23.1
"Sample:N1,Pos:40231"	"WP_053107436.1"	66.667	12	4	0	149	184	41	52	1.2	22.7
"Sample:N1,Pos:40231"	"WP_011161262.1"	37.931	29	18	0	113	199	231	259	1.7	22.3
"Sample:N1,Pos:40231"	"WP_004898281.1"	40	20	12	0	21	80	25	44	2.1	21.9
"Sample:N1,Pos:40231"	"WP_011161382.1"	42.308	26	14	1	168	94	30	55	4.1	21.2
"Sample:N1,Pos:40231"	"WP_023599365.1"	55.556	9	4	0	29	55	217	225	6.8	20.8
"Sample:N1,Pos:40231"	"WP_086875124.1"	34.483	29	17	1	77	157	138	166	7.8	20.4
"Sample:N1,Pos:40231"	"WP_004897131.1"	31.707	41	27	1	23	142	210	250	10	20.4
"Sample:N2,Pos:43030"	"WP_086874555.1"	98.507	67	1	0	1	201	91	157	9.21e-44	137
"Sample:N2,Pos:43030"	"WP_004897733.1"	36.842	38	21	1	7	111	320	357	1.1	23.1
"Sample:N2,Pos:43030"	"WP_004898444.1"	40	25	15	0	82	156	5	29	1.1	22.7
"Sample:N2,Pos:43030"	"WP_004897131.1"	66.667	12	4	0	85	120	839	850	1.2	22.7
"Sample:N2,Pos:43030"	"WP_086874770.1"	23.529	68	43	2	16	201	221	285	5.6	20.8
"Sample:N2,Pos:43030"	"WP_086874644.1"	32	25	17	0	112	186	57	81	7.8	20.4
"Sample:N2,Pos:46786"	"WP_086875146.1"	94	50	3	0	1	150	88	137	4.7e-28	94.4
"Sample:N2,Pos:46786"	"WP_086875168.1"	94.444	18	1	0	146	199	17	34	2.35e-05	35.8
"Sample:N2,Pos:46786"	"WP_011162531.1"	60	10	4	0	148	119	89	98	3	21.6
"Sample:N2,Pos:46786"	"WP_113886678.1"	42.105	19	10	1	34	87	43	61	5.4	20.8
"Sample:N2,Pos:46786"	"WP_011161787.1"	29.412	34	24	0	31	132	134	167	10	20
"Sample:N2,Pos:46798"	"WP_086875146.1"	93.478	46	3	0	1	138	92	137	1.66e-24	85.5
"Sample:N2,Pos:46798"	"WP_086875168.1"	95.455	22	1	0	134	199	17	38	2.51e-08	44.3
"Sample:N2,Pos:46798"	"WP_011162531.1"	60	10	4	0	136	107	89	98	2	21.9
"Sample:N2,Pos:46798"	"WP_113886678.1"	42.105	19	10	1	22	75	43	61	4.7	21.2
